"","X","startTime","rt","key_press","riskyKey","red_marbles","blue_marbles","OtherChoseRisk","ChooseRisk","valueGamble","probGamble","Social1Ind0","payoff","cumulatedPayoff","valueSure","PercentBlueEstimate","HowSure","test_part","sex","age","subject","PercentBlueShownAbs","PercentRedShownAbs","PercentBlueShownRel","PercentRedShownRel","TotalNShown","Agegroup","DFE1DFD0"
"128",6030,"2018-07-20",2281,74,74,"99","99","1",1,50,0.25,"1",50,1722,5,19,NA,"SocialChoice","Weiblich",18,54,2.2,2.2,"0.5",0.5,198,2,"0"
"129",6031,"2018-07-20",936,74,70,"99","99","1",0,50,0.125,"1",5,1727,5,19,NA,"SocialChoice","Weiblich",18,54,2.2,2.2,"0.5",0.5,198,2,"0"
"130",6032,"2018-07-20",396,70,70,"99","99","1",1,8,0.75,"1",8,1735,5,19,NA,"SocialChoice","Weiblich",18,54,2.2,2.2,"0.5",0.5,198,2,"0"
"131",6033,"2018-07-20",1887,70,70,"0,0,2,2,0","1,1,2,0,1","1",1,20,0.5,"1",20,1755,5,48,76,"SocialChoice","Weiblich",18,54,0.111111111111111,0.0888888888888889,"0.56",0.444444444444444,9,2,"1"
"132",6034,"2018-07-20",646,70,70,"0,0,2,2,0","1,1,2,0,1","1",1,50,0.5,"1",50,1805,5,48,73,"SocialChoice","Weiblich",18,54,0.111111111111111,0.0888888888888889,"0.56",0.444444444444444,9,2,"1"
"133",6035,"2018-07-20",1966,70,74,"1,1,3,1,1","0,0,1,0,1","1",0,8,0.25,"1",5,1810,5,24,69,"SocialChoice","Weiblich",18,54,0.0444444444444444,0.155555555555556,"0.22",0.777777777777778,9,2,"1"
"134",6036,"2018-07-20",807,70,74,"1,4,1,2,0","0,0,0,0,1","0",0,8,0.125,"1",5,1815,5,20,80,"SocialChoice","Weiblich",18,54,0.0222222222222222,0.177777777777778,"0.11",0.888888888888889,9,2,"1"
"135",6037,"2018-07-20",670,70,74,"0,1,1,0,0","1,3,1,1,1","1",0,8,0.75,"1",5,1820,5,76,68,"SocialChoice","Weiblich",18,54,0.155555555555556,0.0444444444444444,"0.78",0.222222222222222,9,2,"1"
"136",6038,"2018-07-20",734,70,70,"0,1,1,0,0","1,3,1,1,1","1",1,50,0.75,"1",50,1870,5,70,37,"SocialChoice","Weiblich",18,54,0.155555555555556,0.0444444444444444,"0.78",0.222222222222222,9,2,"1"
"137",6039,"2018-07-20",3536,74,70,"99","99","1",0,8,0.375,"1",5,1875,5,70,NA,"SocialChoice","Weiblich",18,54,2.2,2.2,"0.5",0.5,198,2,"0"
"138",6040,"2018-07-20",2430,70,70,"0,0,1,1,1","1,1,1,3,0","0",1,50,0.675,"1",50,1925,5,61,42,"SocialChoice","Weiblich",18,54,0.133333333333333,0.0666666666666667,"0.67",0.333333333333333,9,2,"1"
"139",6041,"2018-07-20",2054,74,70,"1,1,3,1,1","0,0,1,0,1","1",0,20,0.25,"1",5,1930,5,35,39,"SocialChoice","Weiblich",18,54,0.0444444444444444,0.155555555555556,"0.22",0.777777777777778,9,2,"1"
"140",6042,"2018-07-20",1607,74,74,"99","99","1",1,20,0.5,"1",0,1930,5,35,NA,"SocialChoice","Weiblich",18,54,2.2,2.2,"0.5",0.5,198,2,"0"
"141",6043,"2018-07-20",513,70,70,"99","99","1",1,50,0.75,"1",50,1980,5,35,NA,"SocialChoice","Weiblich",18,54,2.2,2.2,"0.5",0.5,198,2,"0"
"142",6044,"2018-07-20",2262,70,74,"0,0,1,1,1","1,1,1,3,0","0",0,8,0.675,"1",5,1985,5,72,37,"SocialChoice","Weiblich",18,54,0.133333333333333,0.0666666666666667,"0.67",0.333333333333333,9,2,"1"
"143",6045,"2018-07-20",1474,74,74,"99","99","0",1,20,0.675,"1",20,2005,5,72,NA,"SocialChoice","Weiblich",18,54,2.2,2.2,"0.5",0.5,198,2,"0"
"144",6046,"2018-07-20",1334,70,70,"0,0,1,1,1","1,1,1,3,0","0",1,20,0.675,"1",0,2005,5,60,60,"SocialChoice","Weiblich",18,54,0.133333333333333,0.0666666666666667,"0.67",0.333333333333333,9,2,"1"
"145",11807,"2018-06-06",25202,74,70,"0,0,2,2,0","1,1,2,0,1","NULL",0,50,0.5,"0",5,5,5,48,40,"SoloChoice","Weiblich",20,101,0.111111111111111,0.0888888888888889,"0.56",0.444444444444444,9,2,"1"
"146",11808,"2018-06-06",8026,70,74,"1,1,3,1,1","0,0,1,0,1","NULL",0,20,0.25,"0",5,10,5,41,52,"SoloChoice","Weiblich",20,101,0.0444444444444444,0.155555555555556,"0.22",0.777777777777778,9,2,"1"
"147",11809,"2018-06-06",10433,74,70,"99","99","NULL",0,50,0.5,"0",5,15,5,41,NA,"SoloChoice","Weiblich",20,101,2.2,2.2,"0.5",0.5,198,2,"0"
"148",11810,"2018-06-06",4109,74,70,"99","99","NULL",0,20,0.675,"0",5,20,5,41,NA,"SoloChoice","Weiblich",20,101,2.2,2.2,"0.5",0.5,198,2,"0"
"149",11811,"2018-06-06",2698,74,74,"0,1,1,0,0","1,3,1,1,1","NULL",1,50,0.75,"0",0,20,5,73,50,"SoloChoice","Weiblich",20,101,0.155555555555556,0.0444444444444444,"0.78",0.222222222222222,9,2,"1"
"150",11812,"2018-06-06",11779,74,70,"0,0,1,1,1","1,1,1,3,0","NULL",0,20,0.675,"0",5,25,5,62,50,"SoloChoice","Weiblich",20,101,0.133333333333333,0.0666666666666667,"0.67",0.333333333333333,9,2,"1"
"151",11813,"2018-06-06",20659,74,74,"99","99","NULL",1,50,0.75,"0",50,75,5,62,NA,"SoloChoice","Weiblich",20,101,2.2,2.2,"0.5",0.5,198,2,"0"
"152",11814,"2018-06-06",5302,70,74,"99","99","NULL",0,20,0.5,"0",5,80,5,62,NA,"SoloChoice","Weiblich",20,101,2.2,2.2,"0.5",0.5,198,2,"0"
"153",11815,"2018-06-06",3895,70,74,"99","99","NULL",0,50,0.25,"0",5,85,5,62,NA,"SoloChoice","Weiblich",20,101,2.2,2.2,"0.5",0.5,198,2,"0"
"154",11816,"2018-06-06",4084,70,74,"99","99","NULL",0,8,0.125,"0",5,90,5,62,NA,"SoloChoice","Weiblich",20,101,2.2,2.2,"0.5",0.5,198,2,"0"
"155",11817,"2018-06-06",3219,74,70,"1,1,3,1,1","0,0,1,0,1","NULL",0,8,0.25,"0",5,95,5,26,50,"SoloChoice","Weiblich",20,101,0.0444444444444444,0.155555555555556,"0.22",0.777777777777778,9,2,"1"
"156",11818,"2018-06-06",2331,74,70,"0,1,1,0,0","1,3,1,1,1","NULL",0,8,0.75,"0",5,100,5,55,50,"SoloChoice","Weiblich",20,101,0.155555555555556,0.0444444444444444,"0.78",0.222222222222222,9,2,"1"
"157",11819,"2018-06-06",1987,74,70,"0,0,2,2,0","1,1,2,0,1","NULL",0,20,0.5,"0",5,105,5,48,50,"SoloChoice","Weiblich",20,101,0.111111111111111,0.0888888888888889,"0.56",0.444444444444444,9,2,"1"
"158",11820,"2018-06-06",5522,74,70,"0,1,1,0,0","1,3,1,1,1","NULL",0,20,0.75,"0",5,110,5,71,54,"SoloChoice","Weiblich",20,101,0.155555555555556,0.0444444444444444,"0.78",0.222222222222222,9,2,"1"
"159",11821,"2018-06-06",6174,74,74,"99","99","NULL",1,20,0.75,"0",20,130,5,71,NA,"SoloChoice","Weiblich",20,101,2.2,2.2,"0.5",0.5,198,2,"0"
"160",11822,"2018-06-06",3810,70,74,"1,1,3,1,1","0,0,1,0,1","NULL",0,50,0.25,"0",5,135,5,20,50,"SoloChoice","Weiblich",20,101,0.0444444444444444,0.155555555555556,"0.22",0.777777777777778,9,2,"1"
"161",11823,"2018-06-06",4133,74,70,"99","99","NULL",0,20,0.125,"0",5,140,5,20,NA,"SoloChoice","Weiblich",20,101,2.2,2.2,"0.5",0.5,198,2,"0"
"162",11824,"2018-06-06",2347,70,70,"0,0,1,1,1","1,1,1,3,0","NULL",1,50,0.675,"0",50,190,5,60,59,"SoloChoice","Weiblich",20,101,0.133333333333333,0.0666666666666667,"0.67",0.333333333333333,9,2,"1"
"163",11825,"2018-06-06",3151,74,70,"99","99","NULL",0,8,0.5,"0",5,195,5,60,NA,"SoloChoice","Weiblich",20,101,2.2,2.2,"0.5",0.5,198,2,"0"
"164",11826,"2018-06-06",2415,74,70,"99","99","NULL",0,50,0.125,"0",5,200,5,60,NA,"SoloChoice","Weiblich",20,101,2.2,2.2,"0.5",0.5,198,2,"0"
"165",11827,"2018-06-06",2162,70,74,"1,3,0,2,0","0,1,1,0,1","NULL",0,50,0.375,"0",5,205,5,38,50,"SoloChoice","Weiblich",20,101,0.0666666666666667,0.133333333333333,"0.33",0.666666666666667,9,2,"1"
"166",11828,"2018-06-06",1731,74,70,"1,3,0,2,0","0,1,1,0,1","NULL",0,8,0.375,"0",5,210,5,27,50,"SoloChoice","Weiblich",20,101,0.0666666666666667,0.133333333333333,"0.33",0.666666666666667,9,2,"1"
"167",11829,"2018-06-06",1179,70,74,"1,4,1,2,0","0,0,0,0,1","NULL",0,8,0.125,"0",5,215,5,7,50,"SoloChoice","Weiblich",20,101,0.0222222222222222,0.177777777777778,"0.11",0.888888888888889,9,2,"1"
"168",11830,"2018-06-06",1394,70,74,"0,0,1,1,1","1,1,1,3,0","NULL",0,8,0.675,"0",5,220,5,64,50,"SoloChoice","Weiblich",20,101,0.133333333333333,0.0666666666666667,"0.67",0.333333333333333,9,2,"1"
"169",11831,"2018-06-06",1227,74,70,"1,4,1,2,0","0,0,0,0,1","NULL",0,20,0.125,"0",5,225,5,36,50,"SoloChoice","Weiblich",20,101,0.0222222222222222,0.177777777777778,"0.11",0.888888888888889,9,2,"1"
"170",11832,"2018-06-06",1098,74,70,"1,4,1,2,0","0,0,0,0,1","NULL",0,50,0.125,"0",5,230,5,25,50,"SoloChoice","Weiblich",20,101,0.0222222222222222,0.177777777777778,"0.11",0.888888888888889,9,2,"1"
"171",11833,"2018-06-06",6631,74,74,"99","99","NULL",1,8,0.675,"0",0,230,5,25,NA,"SoloChoice","Weiblich",20,101,2.2,2.2,"0.5",0.5,198,2,"0"
"172",11834,"2018-06-06",4647,70,74,"99","99","NULL",0,50,0.375,"0",5,235,5,25,NA,"SoloChoice","Weiblich",20,101,2.2,2.2,"0.5",0.5,198,2,"0"
"173",11835,"2018-06-06",2017,70,74,"99","99","NULL",0,8,0.375,"0",5,240,5,25,NA,"SoloChoice","Weiblich",20,101,2.2,2.2,"0.5",0.5,198,2,"0"
"174",11836,"2018-06-06",1433,70,74,"99","99","NULL",0,20,0.375,"0",5,245,5,25,NA,"SoloChoice","Weiblich",20,101,2.2,2.2,"0.5",0.5,198,2,"0"
"175",11837,"2018-06-06",3814,70,70,"99","99","NULL",1,50,0.675,"0",0,245,5,25,NA,"SoloChoice","Weiblich",20,101,2.2,2.2,"0.5",0.5,198,2,"0"
"176",11838,"2018-06-06",3623,74,70,"99","99","NULL",0,20,0.25,"0",5,250,5,25,NA,"SoloChoice","Weiblich",20,101,2.2,2.2,"0.5",0.5,198,2,"0"
"177",11839,"2018-06-06",1708,74,70,"99","99","NULL",0,8,0.25,"0",5,255,5,25,NA,"SoloChoice","Weiblich",20,101,2.2,2.2,"0.5",0.5,198,2,"0"
"178",11840,"2018-06-06",963,70,74,"1,3,0,2,0","0,1,1,0,1","NULL",0,20,0.375,"0",5,260,5,27,50,"SoloChoice","Weiblich",20,101,0.0666666666666667,0.133333333333333,"0.33",0.666666666666667,9,2,"1"
"179",11841,"2018-06-06",1555,74,70,"0,0,2,2,0","1,1,2,0,1","NULL",0,8,0.5,"0",5,265,5,57,50,"SoloChoice","Weiblich",20,101,0.111111111111111,0.0888888888888889,"0.56",0.444444444444444,9,2,"1"
"180",11842,"2018-06-06",3817,70,70,"99","99","NULL",1,8,0.75,"0",0,265,5,57,NA,"SoloChoice","Weiblich",20,101,2.2,2.2,"0.5",0.5,198,2,"0"
"181",11843,"2018-06-06",3986,70,70,"0,0,2,2,0","1,1,2,0,1","NULL",1,50,0.5,"0",0,265,5,40,50,"SoloChoice","Weiblich",20,101,0.111111111111111,0.0888888888888889,"0.56",0.444444444444444,9,2,"1"
"182",11844,"2018-06-06",1938,70,74,"1,1,3,1,1","0,0,1,0,1","NULL",0,20,0.25,"0",5,270,5,9,50,"SoloChoice","Weiblich",20,101,0.0444444444444444,0.155555555555556,"0.22",0.777777777777778,9,2,"1"
"183",11845,"2018-06-06",3574,70,70,"99","99","NULL",1,50,0.5,"0",50,320,5,9,NA,"SoloChoice","Weiblich",20,101,2.2,2.2,"0.5",0.5,198,2,"0"
"184",11846,"2018-06-06",3004,74,74,"99","99","NULL",1,20,0.675,"0",20,340,5,9,NA,"SoloChoice","Weiblich",20,101,2.2,2.2,"0.5",0.5,198,2,"0"
"185",11847,"2018-06-06",3107,74,74,"0,1,1,0,0","1,3,1,1,1","NULL",1,50,0.75,"0",50,390,5,65,50,"SoloChoice","Weiblich",20,101,0.155555555555556,0.0444444444444444,"0.78",0.222222222222222,9,2,"1"
"186",11848,"2018-06-06",2162,74,74,"0,0,1,1,1","1,1,1,3,0","NULL",1,20,0.675,"0",0,390,5,54,50,"SoloChoice","Weiblich",20,101,0.133333333333333,0.0666666666666667,"0.67",0.333333333333333,9,2,"1"
"187",11849,"2018-06-06",2176,74,74,"99","99","NULL",1,50,0.75,"0",50,440,5,54,NA,"SoloChoice","Weiblich",20,101,2.2,2.2,"0.5",0.5,198,2,"0"
"188",11850,"2018-06-06",8173,70,70,"99","99","NULL",1,20,0.5,"0",20,460,5,54,NA,"SoloChoice","Weiblich",20,101,2.2,2.2,"0.5",0.5,198,2,"0"
"189",11851,"2018-06-06",3152,70,74,"99","99","NULL",0,50,0.25,"0",5,465,5,54,NA,"SoloChoice","Weiblich",20,101,2.2,2.2,"0.5",0.5,198,2,"0"
"190",11852,"2018-06-06",1638,70,74,"99","99","NULL",0,8,0.125,"0",5,470,5,54,NA,"SoloChoice","Weiblich",20,101,2.2,2.2,"0.5",0.5,198,2,"0"
"191",11853,"2018-06-06",3186,74,70,"1,1,3,1,1","0,0,1,0,1","NULL",0,8,0.25,"0",5,475,5,27,50,"SoloChoice","Weiblich",20,101,0.0444444444444444,0.155555555555556,"0.22",0.777777777777778,9,2,"1"
"192",11854,"2018-06-06",1346,74,70,"0,1,1,0,0","1,3,1,1,1","NULL",0,8,0.75,"0",5,480,5,63,50,"SoloChoice","Weiblich",20,101,0.155555555555556,0.0444444444444444,"0.78",0.222222222222222,9,2,"1"
"193",11855,"2018-06-06",5859,70,70,"0,0,2,2,0","1,1,2,0,1","NULL",1,20,0.5,"0",20,500,5,48,50,"SoloChoice","Weiblich",20,101,0.111111111111111,0.0888888888888889,"0.56",0.444444444444444,9,2,"1"
"194",11856,"2018-06-06",1659,74,74,"0,1,1,0,0","1,3,1,1,1","NULL",1,20,0.75,"0",20,520,5,77,50,"SoloChoice","Weiblich",20,101,0.155555555555556,0.0444444444444444,"0.78",0.222222222222222,9,2,"1"
"195",11857,"2018-06-06",3176,74,74,"99","99","NULL",1,20,0.75,"0",20,540,5,77,NA,"SoloChoice","Weiblich",20,101,2.2,2.2,"0.5",0.5,198,2,"0"
"196",11858,"2018-06-06",2306,74,70,"1,1,3,1,1","0,0,1,0,1","NULL",0,50,0.25,"0",5,545,5,26,50,"SoloChoice","Weiblich",20,101,0.0444444444444444,0.155555555555556,"0.22",0.777777777777778,9,2,"1"
"197",11859,"2018-06-06",1765,70,74,"99","99","NULL",0,20,0.125,"0",5,550,5,26,NA,"SoloChoice","Weiblich",20,101,2.2,2.2,"0.5",0.5,198,2,"0"
"198",11860,"2018-06-06",1042,74,74,"0,0,1,1,1","1,1,1,3,0","NULL",1,50,0.675,"0",0,550,5,72,50,"SoloChoice","Weiblich",20,101,0.133333333333333,0.0666666666666667,"0.67",0.333333333333333,9,2,"1"
"199",11861,"2018-06-06",13157,70,74,"99","99","NULL",0,8,0.5,"0",5,555,5,72,NA,"SoloChoice","Weiblich",20,101,2.2,2.2,"0.5",0.5,198,2,"0"
"200",11862,"2018-06-06",1557,70,74,"99","99","NULL",0,50,0.125,"0",5,560,5,72,NA,"SoloChoice","Weiblich",20,101,2.2,2.2,"0.5",0.5,198,2,"0"
"201",11863,"2018-06-06",1651,70,74,"1,3,0,2,0","0,1,1,0,1","NULL",0,50,0.375,"0",5,565,5,27,50,"SoloChoice","Weiblich",20,101,0.0666666666666667,0.133333333333333,"0.33",0.666666666666667,9,2,"1"
"202",11864,"2018-06-06",906,70,74,"1,3,0,2,0","0,1,1,0,1","NULL",0,8,0.375,"0",5,570,5,30,50,"SoloChoice","Weiblich",20,101,0.0666666666666667,0.133333333333333,"0.33",0.666666666666667,9,2,"1"
"203",11865,"2018-06-06",1882,74,70,"1,4,1,2,0","0,0,0,0,1","NULL",0,8,0.125,"0",5,575,5,6,50,"SoloChoice","Weiblich",20,101,0.0222222222222222,0.177777777777778,"0.11",0.888888888888889,9,2,"1"
"204",11866,"2018-06-06",1178,70,74,"0,0,1,1,1","1,1,1,3,0","NULL",0,8,0.675,"0",5,580,5,33,26,"SoloChoice","Weiblich",20,101,0.133333333333333,0.0666666666666667,"0.67",0.333333333333333,9,2,"1"
"205",11867,"2018-06-06",1518,74,70,"1,4,1,2,0","0,0,0,0,1","NULL",0,20,0.125,"0",5,585,5,21,50,"SoloChoice","Weiblich",20,101,0.0222222222222222,0.177777777777778,"0.11",0.888888888888889,9,2,"1"
"206",11868,"2018-06-06",1297,74,70,"1,4,1,2,0","0,0,0,0,1","NULL",0,50,0.125,"0",5,590,5,3,50,"SoloChoice","Weiblich",20,101,0.0222222222222222,0.177777777777778,"0.11",0.888888888888889,9,2,"1"
"207",11869,"2018-06-06",2477,70,70,"99","99","NULL",1,8,0.675,"0",8,598,5,3,NA,"SoloChoice","Weiblich",20,101,2.2,2.2,"0.5",0.5,198,2,"0"
"208",11870,"2018-06-06",4321,74,74,"99","99","NULL",1,50,0.375,"0",0,598,5,3,NA,"SoloChoice","Weiblich",20,101,2.2,2.2,"0.5",0.5,198,2,"0"
"209",11871,"2018-06-06",1381,70,74,"99","99","NULL",0,8,0.375,"0",5,603,5,3,NA,"SoloChoice","Weiblich",20,101,2.2,2.2,"0.5",0.5,198,2,"0"
"210",11872,"2018-06-06",1134,70,74,"99","99","NULL",0,20,0.375,"0",5,608,5,3,NA,"SoloChoice","Weiblich",20,101,2.2,2.2,"0.5",0.5,198,2,"0"
"211",11873,"2018-06-06",2322,70,70,"99","99","NULL",1,50,0.675,"0",50,658,5,3,NA,"SoloChoice","Weiblich",20,101,2.2,2.2,"0.5",0.5,198,2,"0"
"212",11874,"2018-06-06",1316,74,70,"99","99","NULL",0,20,0.25,"0",5,663,5,3,NA,"SoloChoice","Weiblich",20,101,2.2,2.2,"0.5",0.5,198,2,"0"
"213",11875,"2018-06-06",840,74,70,"99","99","NULL",0,8,0.25,"0",5,668,5,3,NA,"SoloChoice","Weiblich",20,101,2.2,2.2,"0.5",0.5,198,2,"0"
"214",11876,"2018-06-06",1635,70,74,"1,3,0,2,0","0,1,1,0,1","NULL",0,20,0.375,"0",5,673,5,22,50,"SoloChoice","Weiblich",20,101,0.0666666666666667,0.133333333333333,"0.33",0.666666666666667,9,2,"1"
"215",11877,"2018-06-06",1458,70,74,"0,0,2,2,0","1,1,2,0,1","NULL",0,8,0.5,"0",5,678,5,41,50,"SoloChoice","Weiblich",20,101,0.111111111111111,0.0888888888888889,"0.56",0.444444444444444,9,2,"1"
"216",11878,"2018-06-06",2124,74,74,"99","99","NULL",1,8,0.75,"0",8,686,5,41,NA,"SoloChoice","Weiblich",20,101,2.2,2.2,"0.5",0.5,198,2,"0"
"217",11879,"2018-06-06",6313,70,70,"0,0,2,2,0","1,1,2,0,1","1",1,50,0.5,"1",50,736,5,65,50,"SocialChoice","Weiblich",20,101,0.111111111111111,0.0888888888888889,"0.56",0.444444444444444,9,2,"1"
"218",11880,"2018-06-06",1375,70,74,"1,1,3,1,1","0,0,1,0,1","1",0,20,0.25,"1",5,741,5,20,50,"SocialChoice","Weiblich",20,101,0.0444444444444444,0.155555555555556,"0.22",0.777777777777778,9,2,"1"
"219",11881,"2018-06-06",3571,74,74,"99","99","1",1,50,0.5,"1",50,791,5,20,NA,"SocialChoice","Weiblich",20,101,2.2,2.2,"0.5",0.5,198,2,"0"
"220",11882,"2018-06-06",3002,74,74,"99","99","0",1,20,0.675,"1",20,811,5,20,NA,"SocialChoice","Weiblich",20,101,2.2,2.2,"0.5",0.5,198,2,"0"
"221",11883,"2018-06-06",2140,70,70,"0,1,1,0,0","1,3,1,1,1","1",1,50,0.75,"1",0,811,5,65,36,"SocialChoice","Weiblich",20,101,0.155555555555556,0.0444444444444444,"0.78",0.222222222222222,9,2,"1"
"222",11884,"2018-06-06",4244,74,70,"0,0,1,1,1","1,1,1,3,0","0",0,20,0.675,"1",5,816,5,65,29,"SocialChoice","Weiblich",20,101,0.133333333333333,0.0666666666666667,"0.67",0.333333333333333,9,2,"1"
"223",11885,"2018-06-06",2108,70,70,"99","99","1",1,50,0.75,"1",50,866,5,65,NA,"SocialChoice","Weiblich",20,101,2.2,2.2,"0.5",0.5,198,2,"0"
"224",11886,"2018-06-06",3506,70,70,"99","99","1",1,20,0.5,"1",0,866,5,65,NA,"SocialChoice","Weiblich",20,101,2.2,2.2,"0.5",0.5,198,2,"0"
"225",11887,"2018-06-06",1743,74,70,"99","99","1",0,50,0.25,"1",5,871,5,65,NA,"SocialChoice","Weiblich",20,101,2.2,2.2,"0.5",0.5,198,2,"0"
"226",11888,"2018-06-06",1805,74,70,"99","99","0",0,8,0.125,"1",5,876,5,65,NA,"SocialChoice","Weiblich",20,101,2.2,2.2,"0.5",0.5,198,2,"0"
"227",11889,"2018-06-06",1143,74,70,"1,1,3,1,1","0,0,1,0,1","0",0,8,0.25,"1",5,881,5,31,50,"SocialChoice","Weiblich",20,101,0.0444444444444444,0.155555555555556,"0.22",0.777777777777778,9,2,"1"
"228",11890,"2018-06-06",1028,74,70,"0,1,1,0,0","1,3,1,1,1","1",0,8,0.75,"1",5,886,5,76,21,"SocialChoice","Weiblich",20,101,0.155555555555556,0.0444444444444444,"0.78",0.222222222222222,9,2,"1"
"229",11891,"2018-06-06",981,74,70,"0,0,2,2,0","1,1,2,0,1","1",0,20,0.5,"1",5,891,5,48,50,"SocialChoice","Weiblich",20,101,0.111111111111111,0.0888888888888889,"0.56",0.444444444444444,9,2,"1"
"230",11892,"2018-06-06",683,70,74,"0,1,1,0,0","1,3,1,1,1","1",0,20,0.75,"1",5,896,5,48,50,"SocialChoice","Weiblich",20,101,0.155555555555556,0.0444444444444444,"0.78",0.222222222222222,9,2,"1"
"231",11893,"2018-06-06",2040,70,70,"99","99","1",1,20,0.75,"1",20,916,5,48,NA,"SocialChoice","Weiblich",20,101,2.2,2.2,"0.5",0.5,198,2,"0"
"232",11894,"2018-06-06",2589,70,74,"1,1,3,1,1","0,0,1,0,1","1",0,50,0.25,"1",5,921,5,24,50,"SocialChoice","Weiblich",20,101,0.0444444444444444,0.155555555555556,"0.22",0.777777777777778,9,2,"1"
"233",11895,"2018-06-06",748,70,74,"99","99","1",0,20,0.125,"1",5,926,5,24,NA,"SocialChoice","Weiblich",20,101,2.2,2.2,"0.5",0.5,198,2,"0"
"234",11896,"2018-06-06",2755,70,70,"0,0,1,1,1","1,1,1,3,0","0",1,50,0.675,"1",50,976,5,31,50,"SocialChoice","Weiblich",20,101,0.133333333333333,0.0666666666666667,"0.67",0.333333333333333,9,2,"1"
"235",11897,"2018-06-06",6310,74,70,"99","99","0",0,8,0.5,"1",5,981,5,31,NA,"SocialChoice","Weiblich",20,101,2.2,2.2,"0.5",0.5,198,2,"0"
"236",11898,"2018-06-06",4939,74,70,"99","99","1",0,50,0.125,"1",5,986,5,31,NA,"SocialChoice","Weiblich",20,101,2.2,2.2,"0.5",0.5,198,2,"0"
"237",11899,"2018-06-06",1339,74,74,"1,3,0,2,0","0,1,1,0,1","1",1,50,0.375,"1",0,986,5,27,50,"SocialChoice","Weiblich",20,101,0.0666666666666667,0.133333333333333,"0.33",0.666666666666667,9,2,"1"
"238",11900,"2018-06-06",782,74,70,"1,3,0,2,0","0,1,1,0,1","0",0,8,0.375,"1",5,991,5,20,50,"SocialChoice","Weiblich",20,101,0.0666666666666667,0.133333333333333,"0.33",0.666666666666667,9,2,"1"
"239",11901,"2018-06-06",628,70,74,"1,4,1,2,0","0,0,0,0,1","0",0,8,0.125,"1",5,996,5,1,50,"SocialChoice","Weiblich",20,101,0.0222222222222222,0.177777777777778,"0.11",0.888888888888889,9,2,"1"
"240",11902,"2018-06-06",1475,74,70,"0,0,1,1,1","1,1,1,3,0","0",0,8,0.675,"1",5,1001,5,62,37,"SocialChoice","Weiblich",20,101,0.133333333333333,0.0666666666666667,"0.67",0.333333333333333,9,2,"1"
"241",11903,"2018-06-06",1262,74,70,"1,4,1,2,0","0,0,0,0,1","1",0,20,0.125,"1",5,1006,5,58,50,"SocialChoice","Weiblich",20,101,0.0222222222222222,0.177777777777778,"0.11",0.888888888888889,9,2,"1"
"242",11904,"2018-06-06",1092,70,74,"1,4,1,2,0","0,0,0,0,1","1",0,50,0.125,"1",5,1011,5,91,50,"SocialChoice","Weiblich",20,101,0.0222222222222222,0.177777777777778,"0.11",0.888888888888889,9,2,"1"
"243",11905,"2018-06-06",1955,74,70,"99","99","0",0,8,0.675,"1",5,1016,5,91,NA,"SocialChoice","Weiblich",20,101,2.2,2.2,"0.5",0.5,198,2,"0"
"244",11906,"2018-06-06",2027,74,74,"99","99","1",1,50,0.375,"1",0,1016,5,91,NA,"SocialChoice","Weiblich",20,101,2.2,2.2,"0.5",0.5,198,2,"0"
"245",11907,"2018-06-06",4695,74,70,"99","99","0",0,8,0.375,"1",5,1021,5,91,NA,"SocialChoice","Weiblich",20,101,2.2,2.2,"0.5",0.5,198,2,"0"
"246",11908,"2018-06-06",2898,74,74,"99","99","1",1,20,0.375,"1",20,1041,5,91,NA,"SocialChoice","Weiblich",20,101,2.2,2.2,"0.5",0.5,198,2,"0"
"247",11909,"2018-06-06",45118,74,74,"99","99","0",1,50,0.675,"1",50,1091,5,91,NA,"SocialChoice","Weiblich",20,101,2.2,2.2,"0.5",0.5,198,2,"0"
"248",11910,"2018-06-06",1434,74,70,"99","99","1",0,20,0.25,"1",5,1096,5,91,NA,"SocialChoice","Weiblich",20,101,2.2,2.2,"0.5",0.5,198,2,"0"
"249",11911,"2018-06-06",2321,70,74,"99","99","0",0,8,0.25,"1",5,1101,5,91,NA,"SocialChoice","Weiblich",20,101,2.2,2.2,"0.5",0.5,198,2,"0"
"250",11912,"2018-06-06",756,70,74,"1,3,0,2,0","0,1,1,0,1","1",0,20,0.375,"1",5,1106,5,28,50,"SocialChoice","Weiblich",20,101,0.0666666666666667,0.133333333333333,"0.33",0.666666666666667,9,2,"1"
"251",11913,"2018-06-06",748,74,70,"0,0,2,2,0","1,1,2,0,1","0",0,8,0.5,"1",5,1111,5,48,21,"SocialChoice","Weiblich",20,101,0.111111111111111,0.0888888888888889,"0.56",0.444444444444444,9,2,"1"
"252",11914,"2018-06-06",1922,74,74,"99","99","1",1,8,0.75,"1",8,1119,5,48,NA,"SocialChoice","Weiblich",20,101,2.2,2.2,"0.5",0.5,198,2,"0"
"253",11915,"2018-06-06",668,70,70,"0,0,2,2,0","1,1,2,0,1","1",1,50,0.5,"1",50,1169,5,55,22,"SocialChoice","Weiblich",20,101,0.111111111111111,0.0888888888888889,"0.56",0.444444444444444,9,2,"1"
